chunk_id,text_preview,source,page,timestamp,is_priority,cluster_id,cluster_label
9388,1 5 2 W E J U S T C A N ' T P R E D I C T same might apply to you if you had forecast the landslide ...,Taleb_The-Black-Swan.pdf,267,2025-04-17 01:44:54,,8,ML / Stats
9389,T H E S C A N D A L O F P R E D I C T I O N 1 5 3 percent of Swedes believe that their driving skill...,Taleb_The-Black-Swan.pdf,268,2025-04-17 01:44:54,,8,ML / Stats
9390,1 5 4 W E J U S T C A N ' T P R E D I C T didn't predict it—it was a chance occurrence. I am not pla...,Taleb_The-Black-Swan.pdf,269,2025-04-17 01:44:54,,8,ML / Stats
9391,T H E S C A N D A L O F P R E D I C T I O N 1 5 5 colleagues were related to the geography and histo...,Taleb_The-Black-Swan.pdf,270,2025-04-17 01:44:54,,8,ML / Stats
9392,1 5 6 W E J U S T C A N ' T P R E D I C T highest number of philistine scholars—scholarship without ...,Taleb_The-Black-Swan.pdf,271,2025-04-17 01:44:54,,8,ML / Stats
9393,"T H E S C A N D A L O F P R E D I C T I O N 1 5 7 track records of builders, paper writers, and cont...",Taleb_The-Black-Swan.pdf,272,2025-04-17 01:44:54,,8,ML / Stats
9394,1 5 8 W E J U S T C A N ' T P R E D I C T The Beauty of Technology: Excel Spreadsheets In the not to...,Taleb_The-Black-Swan.pdf,273,2025-04-17 01:44:54,,8,ML / Stats
9395,T H E S C A N D A L O F P R E D I C T I O N 1 5 9 Manhattan. You will find that by making him aware ...,Taleb_The-Black-Swan.pdf,274,2025-04-17 01:44:54,,8,ML / Stats
9396,1 6 0 W E J U S T C A N ' T P R E D I C T triumphal return. The same applies to the completion date ...,Taleb_The-Black-Swan.pdf,275,2025-04-17 01:44:54,,8,ML / Stats
9397,T H E S C A N D A L O F P R E D I C T I O N 1 6 1 plained to me privately after the talk that in Jan...,Taleb_The-Black-Swan.pdf,276,2025-04-17 01:44:54,,9,Crypto Market Struct
9398,1 6 2 W E J U S T C A N ' T P R E D I C T trainees to make assumptions; they do not teach you to bui...,Taleb_The-Black-Swan.pdf,277,2025-04-17 01:44:54,,8,ML / Stats
9399,"T H E S C A N D A L O F P R E D I C T I O N 1 6 3 It is often said that ""is wise he who can see thin...",Taleb_The-Black-Swan.pdf,278,2025-04-17 01:44:54,,8,ML / Stats
9400,1 6 4 W E J U S T C A N ' T P R E D I C T Caravaggio's The Forfune-Teller. We have always been sucke...,Taleb_The-Black-Swan.pdf,279,2025-04-17 01:44:54,,8,ML / Stats
9401,Chapter Eleven HOW TO LOOK FOR BIRD POOP Popper's prediction about the predictors—Poincaré plays wit...,Taleb_The-Black-Swan.pdf,280,2025-04-17 01:44:54,,8,ML / Stats
9402,"1 6 6 W E J U S T C A N ' T P R E D I C T posed to be a meaty document, a sort of user's manual for ...",Taleb_The-Black-Swan.pdf,281,2025-04-17 01:44:54,,8,ML / Stats
9403,"H O W T O L O O K F O R B I R D P O O P 1 6 7 princes ""were always making discoveries by accident or...",Taleb_The-Black-Swan.pdf,282,2025-04-17 01:44:54,,8,ML / Stats
9404,1 6 8 W E J U S T C A N ' T P R E D I C T health officiais to realize the importance of what they ha...,Taleb_The-Black-Swan.pdf,283,2025-04-17 01:44:54,,8,ML / Stats
9405,H O W T O L O O K F O R B I R D P O O P 1 6 9 That the reader of this book is probably reading these...,Taleb_The-Black-Swan.pdf,284,2025-04-17 01:44:54,,8,ML / Stats
9406,1 7 0 W E J U S T C A N ' T P R E D I C T Townes's colleagues teased him quite a bit about the irrel...,Taleb_The-Black-Swan.pdf,285,2025-04-17 01:44:54,,8,ML / Stats
9407,"H O W T O L O O K F O R B I R D P O O P 1 7 1 the morphology of cities, and many others. As I was me...",Taleb_The-Black-Swan.pdf,286,2025-04-17 01:44:54,,8,ML / Stats
9408,1 7 2 W E J U S T C A N ' T P R E D I C T today is different so I will ignore the information and ha...,Taleb_The-Black-Swan.pdf,287,2025-04-17 01:44:54,,8,ML / Stats
9409,H O W T O L O O K F O R B I R D P O O P 1 7 3 fice resigned because he deemed that there was nothing...,Taleb_The-Black-Swan.pdf,288,2025-04-17 01:44:54,,8,ML / Stats
9410,1 7 4 W E J U S T C A N ' T P R E D I C T Monsieur le professeur Henri Poincaré. Somehow they stoppe...,Taleb_The-Black-Swan.pdf,289,2025-04-17 01:44:54,,8,ML / Stats
9411,H O W T O L O O K F O R B I R D P O O P 1 7 5 longer make geniuses like that—or they no longer let t...,Taleb_The-Black-Swan.pdf,290,2025-04-17 01:44:54,,8,ML / Stats
9412,1 7 6 W E J U S T C A N ' T P R E D I C T out relativity before Einstein—and that Einstein got the i...,Taleb_The-Black-Swan.pdf,291,2025-04-17 01:44:54,,8,ML / Stats
9413,H O W T O L O O K F O R B I R D P O O P 1 7 7 FIGURE 2: PRECISION AND FORECASTING One of the readers...,Taleb_The-Black-Swan.pdf,292,2025-04-17 01:44:54,,6,Macro Risk
9414,"1 7 8 W E J U S T C A N ' T P R E D I C T square, two for the second, four for the third, eight, the...",Taleb_The-Black-Swan.pdf,293,2025-04-17 01:44:54,,6,Macro Risk
9415,"H O W T O L O O K F O R B I R D P O O P 1 7 9 matters—some property of systems can be discussed, but...",Taleb_The-Black-Swan.pdf,294,2025-04-17 01:44:54,,8,ML / Stats
9416,"1 8 0 W E J U S T C A N ' T P R E D I C T Memory of Alfred Nobel, but if you read his acceptance spe...",Taleb_The-Black-Swan.pdf,295,2025-04-17 01:44:54,,8,ML / Stats
9417,"H O W T O L O O K F O R B I R D P O O P 1 8 1 But corporations can go bust as often as they like, th...",Taleb_The-Black-Swan.pdf,296,2025-04-17 01:44:54,,8,ML / Stats
9418,1 8 2 W E J U S T C A N ' T P R E D I C T organically; grammar is something people without anything ...,Taleb_The-Black-Swan.pdf,297,2025-04-17 01:44:54,,8,ML / Stats
9419,"H O W T O L O O K F O R B I R D P O O P 1 8 3 ria, and their role in diseases, doctors rejected the ...",Taleb_The-Black-Swan.pdf,298,2025-04-17 01:44:54,,8,ML / Stats
9420,1 8 4 W E J U S T C A N ' T P R E D I C T clock: a genius with extensive knowledge of the initial co...,Taleb_The-Black-Swan.pdf,299,2025-04-17 01:44:54,,8,ML / Stats
9421,H O W T O L O O K F O R B I R D P O O P 1 8 5 cent of psychoanalysts who silence their critics by ac...,Taleb_The-Black-Swan.pdf,300,2025-04-17 01:44:54,,8,ML / Stats
9422,1 8 6 W E J U S T C A N ' T P R E D I C T FIGURE 3 2.4 ; i * • • j O 2.2 - • < 2 • Q- • O 1.8 : 1.6 ...,Taleb_The-Black-Swan.pdf,301,2025-04-17 01:44:54,,9,Crypto Market Struct
9423,"H O W T O L O O K F O R B I R D P O O P 1 8 7 FIGURE 5 Y E A R S We look at a broader scale. Hey, ot...",Taleb_The-Black-Swan.pdf,302,2025-04-17 01:44:54,,8,ML / Stats
9424,1 8 8 W E J U S T C A N ' T P R E D I C T data. If you are a turkey being fed for a long period of t...,Taleb_The-Black-Swan.pdf,303,2025-04-17 01:44:54,,8,ML / Stats
9425,H O W T O L O O K F O R B I R D P O O P 1 8 9 THAT GREAT ANTICIPATION MACHINE The reader is entitled...,Taleb_The-Black-Swan.pdf,304,2025-04-17 01:44:54,,8,ML / Stats
9426,"Chapter Twelve EPISTEMOCRACY, A DREAM This is only an essay—Children and philosophers vs. adults and...",Taleb_The-Black-Swan.pdf,305,2025-04-17 01:44:54,,8,ML / Stats
9427,"E P I S T E M O C R A C Y , A D R E A M 1 9 1 Monsieur de Montaigne, Epistemocrat At the age of thir...",Taleb_The-Black-Swan.pdf,306,2025-04-17 01:44:54,,8,ML / Stats
9428,1 9 2 W E J U S T C A N ' T P R E D I C T and the mayor of Bordeaux before he retired to mull over h...,Taleb_The-Black-Swan.pdf,307,2025-04-17 01:44:54,,8,ML / Stats
9429,"E P I S T E M O C R A C Y , A D R E A M 1 9 3 that he threw students out of his lectures for asking ...",Taleb_The-Black-Swan.pdf,308,2025-04-17 01:44:54,,8,ML / Stats
9430,"1 9 4 W E J U S T C A N ' T P R E D I C T Accordingly, an element in the mechanics of how the human ...",Taleb_The-Black-Swan.pdf,309,2025-04-17 01:44:54,,8,ML / Stats
9431,"E P I S T E M O C R A C Y , A D R E A M 1 9 5 become dull. If you had expected this, you probably wo...",Taleb_The-Black-Swan.pdf,310,2025-04-17 01:44:54,,8,ML / Stats
9432,1 9 6 W E J U S T C A N ' T P R E D I C T the past with great precision—without having been given an...,Taleb_The-Black-Swan.pdf,311,2025-04-17 01:44:54,,8,ML / Stats
9433,"E P I S T E M O C R A C Y , A D R E A M 1 9 7 place a couple of years later. However, given the obse...",Taleb_The-Black-Swan.pdf,312,2025-04-17 01:44:54,,8,ML / Stats
9434,1 9 8 W E J U S T C A N ' T P R E D I C T state the fundamental problem of practice as follows: whil...,Taleb_The-Black-Swan.pdf,313,2025-04-17 01:44:54,,8,ML / Stats
9435,"E P I S T E M O C R A C Y , A D R E A M 1 9 9 tive (indeed), provided it remains a harmless narrativ...",Taleb_The-Black-Swan.pdf,314,2025-04-17 01:44:54,,8,ML / Stats
9436,2 0 0 W E J U S T C A N ' T P R E D I C T We may have to wait for a generation of skeptical-empirici...,Taleb_The-Black-Swan.pdf,315,2025-04-17 01:44:54,,8,ML / Stats
9437,"Chapter Thirteen APPELLES THE PAINTER, OR WHAT DO YOU DO IF YOU CANNOT PREDICT?* You should charge p...",Taleb_The-Black-Swan.pdf,316,2025-04-17 01:44:54,,8,ML / Stats
9438,2 0 2 W E J U S T C A N ' T P R E D I C T The reader may be surprised that I disagree. It is hard to...,Taleb_The-Black-Swan.pdf,317,2025-04-17 01:44:54,,8,ML / Stats
9439,"A P P E L L E S T H E P A I N T E R , O R W H A T D O Y O U D O I F Y O U C A N N O T P R E D I C T ...",Taleb_The-Black-Swan.pdf,318,2025-04-17 01:44:54,,8,ML / Stats
9440,2 0 4 W E J U S T C A N ' T P R E D I C T eating some food that accidentally turns out to be the cur...,Taleb_The-Black-Swan.pdf,319,2025-04-17 01:44:54,,8,ML / Stats
9441,"A P P E L L E S T H E P A I N T E R , O R W H A T D O Y O U D O IF Y O U C A N N O T P R E D I C T ?...",Taleb_The-Black-Swan.pdf,320,2025-04-17 01:44:54,,8,ML / Stats
9442,"2 0 6 W E J U S T C A N ' T P R E D I C T of having medium risk, you have high risk on one side and ...",Taleb_The-Black-Swan.pdf,321,2025-04-17 01:44:54,,8,ML / Stats
9443,"A P P E L L E S T H E P A I N T E R , O R W H A T D O Y O U D O IF Y O U C A N N O T P R E D I C T ?...",Taleb_The-Black-Swan.pdf,322,2025-04-17 01:44:54,,8,ML / Stats
9444,"2 0 8 W E J U S T C A N ' T P R E D I C T this additional uncertainty, since it cannot hurt you and ...",Taleb_The-Black-Swan.pdf,323,2025-04-17 01:44:54,,8,ML / Stats
9445,"A P P E L L E S T H E P A I N T E R , O R W H A T D O Y O U D O I F Y O U C A N N O T P R E D I C T ...",Taleb_The-Black-Swan.pdf,324,2025-04-17 01:44:54,,8,ML / Stats
9446,"2 1 0 W E J U S T C A N ' T P R E D I C T e. ""There are some people who, if they don't already know,...",Taleb_The-Black-Swan.pdf,325,2025-04-17 01:44:54,,8,ML / Stats
9447,"A P P E L L E S T H E P A I N T E R , O R W H A T D O Y O U D O I F Y O U C A N N O T P R E D I C T ...",Taleb_The-Black-Swan.pdf,327,2025-04-17 01:44:54,,8,ML / Stats
9448,OfBCîWMISTAN THOSE ©RAY SWANS t's time to deal in some depth with four final items that bear on our ...,Taleb_The-Black-Swan.pdf,328,2025-04-17 01:44:54,,8,ML / Stats
9449,"Chapter Fourteen FROM MEDIOCRISTAN TO EXTREMISTAN, AND BACK / prefer Horowitz—How to fall from favor...",Taleb_The-Black-Swan.pdf,329,2025-04-17 01:44:54,,8,ML / Stats
9450,"' 2 1 6 T H O S E G R A Y S W A N S OF E X T R E M I S T A N to understand, not because of the scien...",Taleb_The-Black-Swan.pdf,330,2025-04-17 01:44:54,,8,ML / Stats
9451,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N , A N D B A C K 2 1 7 tists and showed how...",Taleb_The-Black-Swan.pdf,331,2025-04-17 01:44:54,,8,ML / Stats
9452,"2 1 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N advantage."" This theory can easily apply...",Taleb_The-Black-Swan.pdf,332,2025-04-17 01:44:54,,8,ML / Stats
9453,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N , A N D B A C K 2 1 9 trated among a small...",Taleb_The-Black-Swan.pdf,333,2025-04-17 01:44:54,,8,ML / Stats
9454,2 2 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N throats at the cost of great physical ef...,Taleb_The-Black-Swan.pdf,334,2025-04-17 01:44:54,,8,ML / Stats
9455,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N . A N D B A C K 2 2 1 ner. Now, a loser mi...",Taleb_The-Black-Swan.pdf,335,2025-04-17 01:44:54,,8,ML / Stats
9456,2 2 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N rations pose no threat because competiti...,Taleb_The-Black-Swan.pdf,336,2025-04-17 01:44:54,,8,ML / Stats
9457,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N , A N D B A C K 2 2 3 The Long Tail I have...",Taleb_The-Black-Swan.pdf,337,2025-04-17 01:44:54,,8,ML / Stats
9458,2 2 4 T H O S E G R A Y S W A N S O F E X T R E M I S T A N number of books since it need not have t...,Taleb_The-Black-Swan.pdf,339,2025-04-17 01:44:54,,8,ML / Stats
9459,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N , A N D B A C K 2 2 5 mailbox a draft manu...",Taleb_The-Black-Swan.pdf,340,2025-04-17 01:44:54,,8,ML / Stats
9460,2 2 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N slightest hiccup. But not to worry: thei...,Taleb_The-Black-Swan.pdf,341,2025-04-17 01:44:54,,8,ML / Stats
9461,"F R O M M E D I O C R I S T A N T O E X T R E M I S T A N , A N D B A C K 2 2 7 of Internet business...",Taleb_The-Black-Swan.pdf,342,2025-04-17 01:44:54,,8,ML / Stats
9462,2 2 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N that those at the top of the pecking ord...,Taleb_The-Black-Swan.pdf,343,2025-04-17 01:44:54,,8,ML / Stats
9463,"Chapter Fifteen THE BELL CURVE, THAT GREAT INTELLECTUAL FRAUD* Not worth a pastis—Quételet's error—T...",Taleb_The-Black-Swan.pdf,344,2025-04-17 01:44:54,,8,ML / Stats
9464,"230 T H O S E G R A Y S W A N S O F E X T R E M I S T A N The last ten deutschmark bill, representin...",Taleb_The-Black-Swan.pdf,345,2025-04-17 01:44:54,,8,ML / Stats
9465,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 3 1 The Increase In ...",Taleb_The-Black-Swan.pdf,346,2025-04-17 01:44:54,,8,ML / Stats
9466,2 3 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N 110 centimeters taller than the average ...,Taleb_The-Black-Swan.pdf,347,2025-04-17 01:44:54,,8,ML / Stats
9467,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 3 3 Higher than €8 m...",Taleb_The-Black-Swan.pdf,348,2025-04-17 01:44:54,,0,Crypto & DeFi
9468,2 3 4 T H O S E G R A Y S W A N S OF E X T R E M I S T A N What I want to show with these lists is t...,Taleb_The-Black-Swan.pdf,349,2025-04-17 01:44:54,,6,Macro Risk
9469,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 3 5 Consider this ef...",Taleb_The-Black-Swan.pdf,350,2025-04-17 01:44:54,,8,ML / Stats
9470,"2 3 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N properties, which enables clear decision...",Taleb_The-Black-Swan.pdf,351,2025-04-17 01:44:54,,8,ML / Stats
9471,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 3 7 ness does not al...",Taleb_The-Black-Swan.pdf,352,2025-04-17 01:44:54,,6,Macro Risk
9472,"2 3 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N In Mediocristan, as your sample size inc...",Taleb_The-Black-Swan.pdf,353,2025-04-17 01:44:54,,8,ML / Stats
9473,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 3 9 The above is an ...",Taleb_The-Black-Swan.pdf,354,2025-04-17 01:44:54,,8,ML / Stats
9474,"2 4 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N As I mentioned earlier, the bell curve w...",Taleb_The-Black-Swan.pdf,355,2025-04-17 01:44:54,,8,ML / Stats
9475,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 4 1 who spent much o...",Taleb_The-Black-Swan.pdf,356,2025-04-17 01:44:54,,8,ML / Stats
9476,2 4 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N social matters. L'homme moyen had his ha...,Taleb_The-Black-Swan.pdf,357,2025-04-17 01:44:54,,8,ML / Stats
9477,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 4 3 is, and this wit...",Taleb_The-Black-Swan.pdf,358,2025-04-17 01:44:54,,8,ML / Stats
9478,"2 4 4 T H O S E G R A Y S W A N S O F E X T R E M I S T A N ""The Greeks Would Have Deified It"" The l...",Taleb_The-Black-Swan.pdf,359,2025-04-17 01:44:54,,8,ML / Stats
9479,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 4 5 on a portfolio, ...",Taleb_The-Black-Swan.pdf,360,2025-04-17 01:44:54,,8,ML / Stats
9480,2 4 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N FIGURE 8: THE QUINCUNX (SIMPLIFIED)—A PI...,Taleb_The-Black-Swan.pdf,361,2025-04-17 01:44:54,,8,ML / Stats
9481,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 4 7 versa, dominate ...",Taleb_The-Black-Swan.pdf,363,2025-04-17 01:44:54,,6,Macro Risk
9482,2 4 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N FIGURE 9: NUMBERS OF WINS TOSSED Result ...,Taleb_The-Black-Swan.pdf,364,2025-04-17 01:44:54,,8,ML / Stats
9483,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 4 9 FIGURE 10: A MOR...",Taleb_The-Black-Swan.pdf,365,2025-04-17 01:44:54,,8,ML / Stats
9484,2 5 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N using the word standard deviation do not...,Taleb_The-Black-Swan.pdf,366,2025-04-17 01:44:54,,0,Crypto & DeFi
9485,"T H E B E L L C U R V E , T H A T G R E A T I N T E L L E C T U A L F R A U D 2 5 1 fails in reality...",Taleb_The-Black-Swan.pdf,367,2025-04-17 01:44:54,,8,ML / Stats
9486,2 5 2 T H O S E G R A Y S W A N S OF E X T R E M I S T A N The next chapter will address the scale i...,Taleb_The-Black-Swan.pdf,368,2025-04-17 01:44:54,,8,ML / Stats
9487,THE AESTHETICS OF RANDOMNESS Mandelbrot's library—Was Galileo blind?—Pearls to swine—Self-affinity—H...,Taleb_The-Black-Swan.pdf,369,2025-04-17 01:44:54,,8,ML / Stats
9488,2 5 4 T H O S E G R A Y S W A N S O F E X T R E M I S T A N could be 50/01. Mandelbrot had decided t...,Taleb_The-Black-Swan.pdf,370,2025-04-17 01:44:54,,8,ML / Stats
9489,T H E A E S T H E T I C S O F R A N D O M N E S S 2 5 5 generally thought not to coexist together. O...,Taleb_The-Black-Swan.pdf,371,2025-04-17 01:44:54,,8,ML / Stats
9490,2 5 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N searcher's income by making pastry for a...,Taleb_The-Black-Swan.pdf,372,2025-04-17 01:44:54,,8,ML / Stats
9491,T H E A E S T H E T I C S O F R A N D O M N E S S 2 5 7 mids; trees are not circles; straight lines ...,Taleb_The-Black-Swan.pdf,373,2025-04-17 01:44:54,,8,ML / Stats
9492,2 5 8 T H O S E G R A Y S W A N S OF E X T R E M I S T A N look like small mountains. There is no qu...,Taleb_The-Black-Swan.pdf,374,2025-04-17 01:44:54,,8,ML / Stats
9493,T H E A E S T H E T I C S O F R A N D O M N E S S 2 5 9 But the general public (mostly computer geek...,Taleb_The-Black-Swan.pdf,375,2025-04-17 01:44:54,,8,ML / Stats
9494,2 6 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N jump is that the sum of all of its movin...,Taleb_The-Black-Swan.pdf,376,2025-04-17 01:44:54,,8,ML / Stats
9495,"T H E A E S T H E T I C S OF R A N D O M N E S S 2 6 1 FIGURE 11 : Apparently, a lens cap has been d...",Taleb_The-Black-Swan.pdf,377,2025-04-17 01:44:54,,8,ML / Stats
9496,262 T H O S E GRAY S W A N S OF E X T R E M I S T A N FIGURE 12: The object is not in fact a lens ca...,Taleb_The-Black-Swan.pdf,378,2025-04-17 01:44:54,,8,ML / Stats
9497,T H E A E S T H E T I C S O F R A N D O M N E S S 263 FIGURE 13: THE PURE FRACTAL STATISTICAL MOUNTA...,Taleb_The-Black-Swan.pdf,379,2025-04-17 01:44:54,,8,ML / Stats
9498,2 6 4 T H O S E G R A Y S W A N S O F E X T R E M I S T A N TABLE 2: ASSUMED EXPONENTS FOR VARIOUS P...,Taleb_The-Black-Swan.pdf,380,2025-04-17 01:44:54,,0,Crypto & DeFi
9499,T H E A E S T H E T I C S O F R A N D O M N E S S 2 6 5 TABLE 3: THE MEANING OF THE EXPONENT Exponen...,Taleb_The-Black-Swan.pdf,381,2025-04-17 01:44:54,,0,Crypto & DeFi
9500,"2 6 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N may start at 200,000 books, or perhaps o...",Taleb_The-Black-Swan.pdf,382,2025-04-17 01:44:54,,8,ML / Stats
9501,T H E A E S T H E T I C S O F R A N D O M N E S S 2 6 7 extreme deviations of that kind are rare eno...,Taleb_The-Black-Swan.pdf,383,2025-04-17 01:44:54,,6,Macro Risk
9502,2 6 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N processes (between the problem and the i...,Taleb_The-Black-Swan.pdf,384,2025-04-17 01:44:54,,8,ML / Stats
9503,T H E A E S T H E T I C S O F R A N D O M N E S S 2 6 9 like him who should have more valuable thing...,Taleb_The-Black-Swan.pdf,385,2025-04-17 01:44:54,,8,ML / Stats
9504,"2 7 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N ONCE AGAIN, BEWARE THE FORECASTERS Let m...",Taleb_The-Black-Swan.pdf,386,2025-04-17 01:44:54,,8,ML / Stats
9505,T H E A E S T H E T I C S O F R A N D O M N E S S 2 7 1 never known a lay book to sell 200 million c...,Taleb_The-Black-Swan.pdf,387,2025-04-17 01:44:54,,8,ML / Stats
9506,2 7 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N not use them to make predictions—but ple...,Taleb_The-Black-Swan.pdf,388,2025-04-17 01:44:54,,8,ML / Stats
9507,"T H E A E S T H E T I C S O F R A N D O M N E S S 2 7 3 seems to correspond to my epistemic opacity,...",Taleb_The-Black-Swan.pdf,389,2025-04-17 01:44:54,,8,ML / Stats
9508,"Chapter Seventeen LOCKE'S MADMEN, OR BELL CURVES IN THE WRONG PLACES* What?—Anyone can become presid...",Taleb_The-Black-Swan.pdf,390,2025-04-17 01:44:54,,8,ML / Stats
9509,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 7 5 to Extremis...",Taleb_The-Black-Swan.pdf,391,2025-04-17 01:44:54,,8,ML / Stats
9510,2 7 6 T H O S E G R A Y S W A N S O F E X T R E M I S T A N FIGURE 14 3000 I 2500 I 2000 I o Y E A R...,Taleb_The-Black-Swan.pdf,392,2025-04-17 01:44:54,,1,Technical Analysis
9511,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 7 7 easier to u...",Taleb_The-Black-Swan.pdf,393,2025-04-17 01:44:54,,8,ML / Stats
9512,"2 7 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N ing over business schools, and therefore...",Taleb_The-Black-Swan.pdf,394,2025-04-17 01:44:54,,8,ML / Stats
9513,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 7 9 theories—he...",Taleb_The-Black-Swan.pdf,395,2025-04-17 01:44:54,,8,ML / Stats
9514,"2 8 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N attack against an intellectual, not agai...",Taleb_The-Black-Swan.pdf,396,2025-04-17 01:44:54,,8,ML / Stats
9515,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 8 1 about how s...",Taleb_The-Black-Swan.pdf,397,2025-04-17 01:44:54,,8,ML / Stats
9516,"2 8 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N Then, during the summer of 1998, a combi...",Taleb_The-Black-Swan.pdf,398,2025-04-17 01:44:54,,8,ML / Stats
9517,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 8 3 A scholar w...",Taleb_The-Black-Swan.pdf,399,2025-04-17 01:44:54,,8,ML / Stats
9518,2 8 4 T H O S E G R A Y S W A N S O F E X T R E M I S T A N TABLE 4: TWO WAYS TO APPROACH RANDOMNESS...,Taleb_The-Black-Swan.pdf,401,2025-04-17 01:44:54,,8,ML / Stats
9519,"L O C K E ' S M A D M E N , O R B E L L C U R V E S IN T H E W R O N G P L A C E S 2 8 5 I cannot ac...",Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,1,2025-04-17 01:44:54,,8,ML / Stats
9520,THE UNCERTAINTY OF THE PHONY Philosophers in the wrong places—Uncertainty about (mostly) lunch—What ...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,2,2025-04-17 01:44:54,,8,ML / Stats
9521,T H E U N C E R T A I N T Y O F T H E P H O N Y 2 8 7 erate a quality of randomness that does not ev...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,3,2025-04-17 01:44:54,,8,ML / Stats
9522,2 8 8 T H O S E G R A Y S W A N S O F E X T R E M I S T A N ite militia Hezbollah. There is no publi...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,4,2025-04-17 01:44:54,,8,ML / Stats
9523,T H E U N C E R T A I N T Y O F T H E P H O N Y 2 8 9 The same context specificity leads people to t...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,5,2025-04-17 01:44:54,,8,ML / Stats
9524,2 9 0 T H O S E G R A Y S W A N S O F E X T R E M I S T A N tomatic investment into the university's...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,6,2025-04-17 01:44:54,,8,ML / Stats
9525,"T H E U N C E R T A I N T Y O F T H E P H O N Y 2 9 1 easily forgotten by philosophers who ""study"" p...",Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,7,2025-04-17 01:44:54,,8,ML / Stats
9526,2 9 2 T H O S E G R A Y S W A N S O F E X T R E M I S T A N Easier Than You Think: The Problem of De...,Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,8,2025-04-17 01:44:54,,8,ML / Stats
9527,"part à THE EN""...",Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,9,2025-04-17 01:44:54,,8,ML / Stats
9528,"Chapter Nineteen HALF AND HALF, OR HOW TO GET EVEN WITH THE BLACK SWAN The other half—Remember Apell...",Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,10,2025-04-17 01:44:54,,8,ML / Stats
9529,"2 9 6 T H E E N D nal ones. I worry far more about the ""promising"" stock market, particu­ larly the ...",Technical-Analysis-of-the-Futures-Markets-John-J.-Murphy.pdf,11,2025-04-17 01:44:54,,8,ML / Stats
